,baan,finish,time_of_race,date,venue,event_name
291,5,422.14,13:15,15 juni 2019,wab,raceroei
292,3,424.72,13:15,15 juni 2019,wab,raceroei
293,4,414.32,13:20,15 juni 2019,wab,raceroei
294,7,418.85,13:20,15 juni 2019,wab,raceroei
295,2,422.14,13:20,15 juni 2019,wab,raceroei
296,3,423.14,13:20,15 juni 2019,wab,raceroei
297,6,424.2,13:20,15 juni 2019,wab,raceroei
298,5,427.59,13:20,15 juni 2019,wab,raceroei
299,6,380.21,13:25,15 juni 2019,wab,raceroei
300,3,383.8,13:25,15 juni 2019,wab,raceroei
301,2,385.52,13:25,15 juni 2019,wab,raceroei
302,5,386.28,13:25,15 juni 2019,wab,raceroei
303,4,390.24,13:25,15 juni 2019,wab,raceroei
304,7,396.22,13:25,15 juni 2019,wab,raceroei
305,7,380.55,13:30,15 juni 2019,wab,raceroei
306,5,382.7,13:30,15 juni 2019,wab,raceroei
307,6,384.54,13:30,15 juni 2019,wab,raceroei
308,4,384.78,13:30,15 juni 2019,wab,raceroei
309,3,387.22,13:30,15 juni 2019,wab,raceroei
310,2,399.5,13:30,15 juni 2019,wab,raceroei
311,3,469.06,13:35,15 juni 2019,wab,raceroei
312,5,470.67,13:35,15 juni 2019,wab,raceroei
313,4,484.01,13:35,15 juni 2019,wab,raceroei
314,7,484.84,13:35,15 juni 2019,wab,raceroei
315,6,492.64,13:35,15 juni 2019,wab,raceroei
316,2,471.62,13:40,15 juni 2019,wab,raceroei
317,6,480.19,13:40,15 juni 2019,wab,raceroei
318,3,490.62,13:40,15 juni 2019,wab,raceroei
319,4,495.99,13:40,15 juni 2019,wab,raceroei
320,8,501.49,13:40,15 juni 2019,wab,raceroei
321,5,506.49,13:40,15 juni 2019,wab,raceroei
322,7,517.16,13:40,15 juni 2019,wab,raceroei
323,5,440.52,13:45,15 juni 2019,wab,raceroei
324,2,446.21,13:45,15 juni 2019,wab,raceroei
325,3,448.83,13:45,15 juni 2019,wab,raceroei
326,7,450.34,13:45,15 juni 2019,wab,raceroei
327,8,457.4,13:45,15 juni 2019,wab,raceroei
328,6,461.43,13:45,15 juni 2019,wab,raceroei
329,4,496.52,13:45,15 juni 2019,wab,raceroei
330,2,440.21,13:50,15 juni 2019,wab,raceroei
331,8,443.26,13:50,15 juni 2019,wab,raceroei
332,3,446.56,13:50,15 juni 2019,wab,raceroei
333,7,449.71,13:50,15 juni 2019,wab,raceroei
334,5,450.37,13:50,15 juni 2019,wab,raceroei
335,4,452.23,13:50,15 juni 2019,wab,raceroei
336,6,458.76,13:50,15 juni 2019,wab,raceroei
337,1,478.99,13:50,15 juni 2019,wab,raceroei
338,5,434.72,13:55,15 juni 2019,wab,raceroei
339,1,435.63,13:55,15 juni 2019,wab,raceroei
340,4,444.71,13:55,15 juni 2019,wab,raceroei
341,6,445.47,13:55,15 juni 2019,wab,raceroei
342,8,445.91,13:55,15 juni 2019,wab,raceroei
343,3,446.16,13:55,15 juni 2019,wab,raceroei
344,7,463.93,13:55,15 juni 2019,wab,raceroei
345,2,485.47,13:55,15 juni 2019,wab,raceroei
346,7,450.3,08:30,16 juni 2019,wab,raceroei
347,8,453.63,08:30,16 juni 2019,wab,raceroei
348,6,471.92,08:30,16 juni 2019,wab,raceroei
349,3,476.24,08:30,16 juni 2019,wab,raceroei
350,5,478.64,08:30,16 juni 2019,wab,raceroei
351,4,488.23,08:30,16 juni 2019,wab,raceroei
352,5,454.94,08:35,16 juni 2019,wab,raceroei
353,3,458.59,08:35,16 juni 2019,wab,raceroei
354,8,461.14,08:35,16 juni 2019,wab,raceroei
355,7,463.35,08:35,16 juni 2019,wab,raceroei
356,4,473.67,08:35,16 juni 2019,wab,raceroei
357,6,473.98,08:35,16 juni 2019,wab,raceroei
358,7,419.69,08:40,16 juni 2019,wab,raceroei
359,6,427.74,08:40,16 juni 2019,wab,raceroei
360,5,432.6,08:40,16 juni 2019,wab,raceroei
361,4,420.19,08:45,16 juni 2019,wab,raceroei
362,7,425.61,08:45,16 juni 2019,wab,raceroei
363,6,439.19,08:45,16 juni 2019,wab,raceroei
364,5,444.41,08:45,16 juni 2019,wab,raceroei
365,8,378.28,08:50,16 juni 2019,wab,raceroei
366,6,380.18,08:50,16 juni 2019,wab,raceroei
367,4,380.51,08:50,16 juni 2019,wab,raceroei
368,7,380.82,08:50,16 juni 2019,wab,raceroei
369,5,384.87,08:50,16 juni 2019,wab,raceroei
370,4,380.48,08:55,16 juni 2019,wab,raceroei
371,5,382.33,08:55,16 juni 2019,wab,raceroei
372,7,387.66,08:55,16 juni 2019,wab,raceroei
373,6,408.98,08:55,16 juni 2019,wab,raceroei
374,8,412.01,08:55,16 juni 2019,wab,raceroei
375,5,393.07,09:00,16 juni 2019,wab,raceroei
376,6,400.32,09:00,16 juni 2019,wab,raceroei
377,7,431.51,09:00,16 juni 2019,wab,raceroei
378,4,393.32,09:05,16 juni 2019,wab,raceroei
379,5,394.72,09:05,16 juni 2019,wab,raceroei
380,6,395.31,09:05,16 juni 2019,wab,raceroei
381,7,412.94,09:05,16 juni 2019,wab,raceroei
382,5,418.53,09:20,16 juni 2019,wab,raceroei
383,7,425.15,09:20,16 juni 2019,wab,raceroei
384,8,438.69,09:20,16 juni 2019,wab,raceroei
385,4,443.04,09:20,16 juni 2019,wab,raceroei
386,6,452.01,09:20,16 juni 2019,wab,raceroei
387,6,397.96,09:25,16 juni 2019,wab,raceroei
388,4,405.74,09:25,16 juni 2019,wab,raceroei
389,7,414.2,09:25,16 juni 2019,wab,raceroei
390,8,420.33,09:25,16 juni 2019,wab,raceroei
391,5,428.78,09:25,16 juni 2019,wab,raceroei
392,7,416.98,09:30,16 juni 2019,wab,raceroei
393,5,424.62,09:30,16 juni 2019,wab,raceroei
394,8,440.71,09:30,16 juni 2019,wab,raceroei
395,6,443.99,09:30,16 juni 2019,wab,raceroei
396,4,444.39,09:30,16 juni 2019,wab,raceroei
397,8,414.36,09:35,16 juni 2019,wab,raceroei
398,7,414.56,09:35,16 juni 2019,wab,raceroei
399,6,423.59,09:35,16 juni 2019,wab,raceroei
400,5,439.05,09:35,16 juni 2019,wab,raceroei
401,4,448.91,09:35,16 juni 2019,wab,raceroei
402,5,455.97,09:40,16 juni 2019,wab,raceroei
403,8,461.53,09:40,16 juni 2019,wab,raceroei
404,7,464.46,09:40,16 juni 2019,wab,raceroei
405,4,465.62,09:40,16 juni 2019,wab,raceroei
406,6,465.82,09:40,16 juni 2019,wab,raceroei
407,7,453.93,09:45,16 juni 2019,wab,raceroei
408,4,461.8,09:45,16 juni 2019,wab,raceroei
409,6,469.74,09:45,16 juni 2019,wab,raceroei
410,3,477.6,09:45,16 juni 2019,wab,raceroei
411,8,486.87,09:45,16 juni 2019,wab,raceroei
412,5,490.54,09:45,16 juni 2019,wab,raceroei
413,4,458.93,09:50,16 juni 2019,wab,raceroei
414,3,462.51,09:50,16 juni 2019,wab,raceroei
415,5,466.24,09:50,16 juni 2019,wab,raceroei
416,8,470.65,09:50,16 juni 2019,wab,raceroei
417,6,480.13,09:50,16 juni 2019,wab,raceroei
